product_id,branch_id,quantity,transaction_date,unit_price,total_amount,payment_method,created_at
222,2,2,2025-10-28,387.56,775.12,cash,2025-11-21 09:00:13.168692
265,1,3,2025-10-28,157.86,473.58000000000004,card,2025-11-21 09:00:13.168692
266,1,1,2025-10-28,237.01,237.01,gcash,2025-11-21 09:00:13.168692
225,2,1,2025-10-28,10644.4,10644.4,cash,2025-11-21 09:00:13.168692
224,2,3,2025-10-28,1772.67,5318.01,card,2025-11-21 09:00:13.168692
264,1,1,2025-10-29,53887.2,53887.2,gcash,2025-11-21 09:00:13.168692
218,2,1,2025-10-29,79331.7,79331.7,other,2025-11-21 09:00:13.168692
263,1,2,2025-10-29,47032.5,94065.0,card,2025-11-21 09:00:13.168692
262,1,1,2025-10-29,72465.8,72465.8,cash,2025-11-21 09:00:13.168692
222,2,2,2025-10-29,387.56,775.12,card,2025-11-21 09:00:13.168692
267,1,1,2025-10-29,132.78,132.78,gcash,2025-11-21 09:00:13.168692
265,1,3,2025-10-29,157.86,473.58000000000004,cash,2025-11-21 09:00:13.168692
225,2,3,2025-10-29,10644.4,31933.199999999997,other,2025-11-21 09:00:13.168692
226,2,1,2025-10-29,5503.97,5503.97,gcash,2025-11-21 09:00:13.168692
224,2,3,2025-10-29,1772.67,5318.01,gcash,2025-11-21 09:00:13.168692
227,2,1,2025-10-29,3894.61,3894.61,cash,2025-11-21 09:00:13.168692
220,2,1,2025-10-30,35169.3,35169.3,other,2025-11-21 09:00:13.168692
218,2,3,2025-10-30,79331.7,237995.09999999998,gcash,2025-11-21 09:00:13.168692
262,1,1,2025-10-30,72465.8,72465.8,gcash,2025-11-21 09:00:13.168692
223,2,2,2025-10-30,134.36,268.72,gcash,2025-11-21 09:00:13.168692
267,1,2,2025-10-30,132.78,265.56,card,2025-11-21 09:00:13.168692
265,1,8,2025-10-30,157.86,1262.88,cash,2025-11-21 09:00:13.168692
266,1,2,2025-10-30,237.01,474.02,other,2025-11-21 09:00:13.168692
225,2,1,2025-10-30,10644.4,10644.4,other,2025-11-21 09:00:13.168692
226,2,1,2025-10-30,5503.97,5503.97,card,2025-11-21 09:00:13.168692
224,2,1,2025-10-30,1772.67,1772.67,cash,2025-11-21 09:00:13.168692
227,2,1,2025-10-30,3894.61,3894.61,card,2025-11-21 09:00:13.168692
264,1,1,2025-10-31,53887.2,53887.2,card,2025-11-21 09:00:13.168692
218,2,5,2025-10-31,79331.7,396658.5,cash,2025-11-21 09:00:13.168692
221,2,1,2025-10-31,146.16,146.16,cash,2025-11-21 09:00:13.168692
263,1,2,2025-10-31,47032.5,94065.0,gcash,2025-11-21 09:00:13.168692
262,1,1,2025-10-31,72465.8,72465.8,other,2025-11-21 09:00:13.168692
267,1,1,2025-10-31,132.78,132.78,cash,2025-11-21 09:00:13.168692
265,1,3,2025-10-31,157.86,473.58000000000004,card,2025-11-21 09:00:13.168692
224,2,1,2025-10-31,1772.67,1772.67,card,2025-11-21 09:00:13.168692
219,2,1,2025-11-01,72445.7,72445.7,gcash,2025-11-21 09:00:13.168692
264,1,1,2025-11-01,53887.2,53887.2,cash,2025-11-21 09:00:13.168692
218,2,1,2025-11-01,79331.7,79331.7,card,2025-11-21 09:00:13.168692
263,1,4,2025-11-01,47032.5,188130.0,cash,2025-11-21 09:00:13.168692
262,1,1,2025-11-01,72465.8,72465.8,gcash,2025-11-21 09:00:13.168692
223,2,3,2025-11-01,134.36,403.08000000000004,gcash,2025-11-21 09:00:13.168692
222,2,3,2025-11-01,387.56,1162.68,other,2025-11-21 09:00:13.168692
265,1,1,2025-11-01,157.86,157.86,card,2025-11-21 09:00:13.168692
266,1,1,2025-11-01,237.01,237.01,cash,2025-11-21 09:00:13.168692
225,2,3,2025-11-01,10644.4,31933.199999999997,cash,2025-11-21 09:00:13.168692
226,2,1,2025-11-01,5503.97,5503.97,card,2025-11-21 09:00:13.168692
224,2,3,2025-11-01,1772.67,5318.01,gcash,2025-11-21 09:00:13.168692
227,2,1,2025-11-01,3894.61,3894.61,card,2025-11-21 09:00:13.168692
218,2,3,2025-11-02,79331.7,237995.09999999998,gcash,2025-11-21 09:00:13.168692
263,1,2,2025-11-02,47032.5,94065.0,cash,2025-11-21 09:00:13.168692
262,1,2,2025-11-02,72465.8,144931.6,gcash,2025-11-21 09:00:13.168692
223,2,2,2025-11-02,134.36,268.72,cash,2025-11-21 09:00:13.168692
222,2,1,2025-11-02,387.56,387.56,gcash,2025-11-21 09:00:13.168692
267,1,2,2025-11-02,132.78,265.56,other,2025-11-21 09:00:13.168692
265,1,4,2025-11-02,157.86,631.44,cash,2025-11-21 09:00:13.168692
266,1,1,2025-11-02,237.01,237.01,gcash,2025-11-21 09:00:13.168692
225,2,3,2025-11-02,10644.4,31933.199999999997,other,2025-11-21 09:00:13.168692
224,2,3,2025-11-02,1772.67,5318.01,gcash,2025-11-21 09:00:13.168692
219,2,1,2025-11-03,72445.7,72445.7,other,2025-11-21 09:00:13.168692
218,2,1,2025-11-03,79331.7,79331.7,other,2025-11-21 09:00:13.168692
263,1,4,2025-11-03,47032.5,188130.0,gcash,2025-11-21 09:00:13.168692
262,1,2,2025-11-03,72465.8,144931.6,card,2025-11-21 09:00:13.168692
223,2,4,2025-11-03,134.36,537.44,card,2025-11-21 09:00:13.168692
222,2,2,2025-11-03,387.56,775.12,card,2025-11-21 09:00:13.168692
267,1,2,2025-11-03,132.78,265.56,other,2025-11-21 09:00:13.168692
265,1,2,2025-11-03,157.86,315.72,other,2025-11-21 09:00:13.168692
266,1,1,2025-11-03,237.01,237.01,cash,2025-11-21 09:00:13.168692
225,2,2,2025-11-03,10644.4,21288.8,cash,2025-11-21 09:00:13.168692
226,2,3,2025-11-03,5503.97,16511.91,other,2025-11-21 09:00:13.168692
224,2,1,2025-11-03,1772.67,1772.67,gcash,2025-11-21 09:00:13.168692
264,1,1,2025-11-04,53887.2,53887.2,cash,2025-11-21 09:00:13.168692
220,2,1,2025-11-04,35169.3,35169.3,card,2025-11-21 09:00:13.168692
221,2,2,2025-11-04,146.16,292.32,cash,2025-11-21 09:00:13.168692
263,1,2,2025-11-04,47032.5,94065.0,gcash,2025-11-21 09:00:13.168692
267,1,1,2025-11-04,132.78,132.78,cash,2025-11-21 09:00:13.168692
265,1,3,2025-11-04,157.86,473.58000000000004,card,2025-11-21 09:00:13.168692
266,1,1,2025-11-04,237.01,237.01,cash,2025-11-21 09:00:13.168692
225,2,2,2025-11-04,10644.4,21288.8,card,2025-11-21 09:00:13.168692
224,2,6,2025-11-04,1772.67,10636.02,gcash,2025-11-21 09:00:13.168692
220,2,1,2025-11-05,35169.3,35169.3,card,2025-11-21 09:00:13.168692
218,2,2,2025-11-05,79331.7,158663.4,card,2025-11-21 09:00:13.168692
263,1,3,2025-11-05,47032.5,141097.5,gcash,2025-11-21 09:00:13.168692
262,1,1,2025-11-05,72465.8,72465.8,other,2025-11-21 09:00:13.168692
223,2,1,2025-11-05,134.36,134.36,gcash,2025-11-21 09:00:13.168692
265,1,1,2025-11-05,157.86,157.86,card,2025-11-21 09:00:13.168692
225,2,3,2025-11-05,10644.4,31933.199999999997,gcash,2025-11-21 09:00:13.168692
224,2,1,2025-11-05,1772.67,1772.67,other,2025-11-21 09:00:13.168692
219,2,1,2025-11-06,72445.7,72445.7,cash,2025-11-21 09:00:13.168692
220,2,1,2025-11-06,35169.3,35169.3,other,2025-11-21 09:00:13.168692
218,2,4,2025-11-06,79331.7,317326.8,cash,2025-11-21 09:00:13.168692
263,1,2,2025-11-06,47032.5,94065.0,gcash,2025-11-21 09:00:13.168692
223,2,3,2025-11-06,134.36,403.08000000000004,gcash,2025-11-21 09:00:13.168692
267,1,1,2025-11-06,132.78,132.78,card,2025-11-21 09:00:13.168692
266,1,1,2025-11-06,237.01,237.01,gcash,2025-11-21 09:00:13.168692
219,2,2,2025-11-07,72445.7,144891.4,cash,2025-11-21 09:00:13.168692
264,1,1,2025-11-07,53887.2,53887.2,card,2025-11-21 09:00:13.168692
220,2,1,2025-11-07,35169.3,35169.3,other,2025-11-21 09:00:13.168692
218,2,3,2025-11-07,79331.7,237995.09999999998,cash,2025-11-21 09:00:13.168692
263,1,4,2025-11-07,47032.5,188130.0,card,2025-11-21 09:00:13.168692
262,1,1,2025-11-07,72465.8,72465.8,other,2025-11-21 09:00:13.168692
267,1,1,2025-11-07,132.78,132.78,card,2025-11-21 09:00:13.168692
265,1,3,2025-11-07,157.86,473.58000000000004,cash,2025-11-21 09:00:13.168692
225,2,1,2025-11-07,10644.4,10644.4,cash,2025-11-21 09:00:13.168692
226,2,1,2025-11-07,5503.97,5503.97,card,2025-11-21 09:00:13.168692
224,2,2,2025-11-07,1772.67,3545.34,cash,2025-11-21 09:00:13.168692
219,2,1,2025-11-08,72445.7,72445.7,other,2025-11-21 09:00:13.168692
264,1,1,2025-11-08,53887.2,53887.2,card,2025-11-21 09:00:13.168692
218,2,2,2025-11-08,79331.7,158663.4,cash,2025-11-21 09:00:13.168692
221,2,1,2025-11-08,146.16,146.16,card,2025-11-21 09:00:13.168692
263,1,2,2025-11-08,47032.5,94065.0,other,2025-11-21 09:00:13.168692
262,1,2,2025-11-08,72465.8,144931.6,cash,2025-11-21 09:00:13.168692
223,2,3,2025-11-08,134.36,403.08000000000004,other,2025-11-21 09:00:13.168692
222,2,1,2025-11-08,387.56,387.56,card,2025-11-21 09:00:13.168692
267,1,1,2025-11-08,132.78,132.78,gcash,2025-11-21 09:00:13.168692
265,1,5,2025-11-08,157.86,789.3000000000001,card,2025-11-21 09:00:13.168692
266,1,2,2025-11-08,237.01,474.02,cash,2025-11-21 09:00:13.168692
225,2,2,2025-11-08,10644.4,21288.8,other,2025-11-21 09:00:13.168692
224,2,2,2025-11-08,1772.67,3545.34,cash,2025-11-21 09:00:13.168692
219,2,2,2025-11-09,72445.7,144891.4,gcash,2025-11-21 09:00:13.168692
220,2,1,2025-11-09,35169.3,35169.3,other,2025-11-21 09:00:13.168692
218,2,3,2025-11-09,79331.7,237995.09999999998,other,2025-11-21 09:00:13.168692
263,1,1,2025-11-09,47032.5,47032.5,cash,2025-11-21 09:00:13.168692
262,1,1,2025-11-09,72465.8,72465.8,card,2025-11-21 09:00:13.168692
223,2,2,2025-11-09,134.36,268.72,cash,2025-11-21 09:00:13.168692
265,1,4,2025-11-09,157.86,631.44,cash,2025-11-21 09:00:13.168692
266,1,2,2025-11-09,237.01,474.02,gcash,2025-11-21 09:00:13.168692
225,2,1,2025-11-09,10644.4,10644.4,card,2025-11-21 09:00:13.168692
226,2,2,2025-11-09,5503.97,11007.94,gcash,2025-11-21 09:00:13.168692
224,2,4,2025-11-09,1772.67,7090.68,cash,2025-11-21 09:00:13.168692
219,2,3,2025-11-10,72445.7,217337.09999999998,other,2025-11-21 09:00:13.168692
220,2,2,2025-11-10,35169.3,70338.6,cash,2025-11-21 09:00:13.168692
218,2,5,2025-11-10,79331.7,396658.5,card,2025-11-21 09:00:13.168692
263,1,6,2025-11-10,47032.5,282195.0,cash,2025-11-21 09:00:13.168692
262,1,1,2025-11-10,72465.8,72465.8,gcash,2025-11-21 09:00:13.168692
222,2,1,2025-11-10,387.56,387.56,card,2025-11-21 09:00:13.168692
267,1,2,2025-11-10,132.78,265.56,other,2025-11-21 09:00:13.168692
265,1,2,2025-11-10,157.86,315.72,gcash,2025-11-21 09:00:13.168692
266,1,1,2025-11-10,237.01,237.01,card,2025-11-21 09:00:13.168692
225,2,1,2025-11-10,10644.4,10644.4,gcash,2025-11-21 09:00:13.168692
224,2,2,2025-11-10,1772.67,3545.34,gcash,2025-11-21 09:00:13.168692
219,2,1,2025-11-11,72445.7,72445.7,cash,2025-11-21 09:00:13.168692
264,1,1,2025-11-11,53887.2,53887.2,cash,2025-11-21 09:00:13.168692
218,2,2,2025-11-11,79331.7,158663.4,other,2025-11-21 09:00:13.168692
263,1,5,2025-11-11,47032.5,235162.5,other,2025-11-21 09:00:13.168692
262,1,5,2025-11-11,72465.8,362329.0,other,2025-11-21 09:00:13.168692
222,2,3,2025-11-11,387.56,1162.68,card,2025-11-21 09:00:13.168692
267,1,1,2025-11-11,132.78,132.78,other,2025-11-21 09:00:13.168692
265,1,4,2025-11-11,157.86,631.44,cash,2025-11-21 09:00:13.168692
266,1,2,2025-11-11,237.01,474.02,cash,2025-11-21 09:00:13.168692
225,2,2,2025-11-11,10644.4,21288.8,card,2025-11-21 09:00:13.168692
226,2,2,2025-11-11,5503.97,11007.94,other,2025-11-21 09:00:13.168692
224,2,4,2025-11-11,1772.67,7090.68,other,2025-11-21 09:00:13.168692
264,1,1,2025-11-12,53887.2,53887.2,gcash,2025-11-21 09:00:13.168692
220,2,2,2025-11-12,35169.3,70338.6,cash,2025-11-21 09:00:13.168692
218,2,2,2025-11-12,79331.7,158663.4,other,2025-11-21 09:00:13.168692
221,2,1,2025-11-12,146.16,146.16,card,2025-11-21 09:00:13.168692
263,1,1,2025-11-12,47032.5,47032.5,other,2025-11-21 09:00:13.168692
262,1,1,2025-11-12,72465.8,72465.8,cash,2025-11-21 09:00:13.168692
223,2,1,2025-11-12,134.36,134.36,other,2025-11-21 09:00:13.168692
222,2,2,2025-11-12,387.56,775.12,card,2025-11-21 09:00:13.168692
267,1,1,2025-11-12,132.78,132.78,cash,2025-11-21 09:00:13.168692
265,1,3,2025-11-12,157.86,473.58000000000004,card,2025-11-21 09:00:13.168692
266,1,1,2025-11-12,237.01,237.01,gcash,2025-11-21 09:00:13.168692
224,2,2,2025-11-12,1772.67,3545.34,other,2025-11-21 09:00:13.168692
219,2,1,2025-11-13,72445.7,72445.7,other,2025-11-21 09:00:13.168692
264,1,2,2025-11-13,53887.2,107774.4,other,2025-11-21 09:00:13.168692
220,2,3,2025-11-13,35169.3,105507.90000000001,cash,2025-11-21 09:00:13.168692
218,2,1,2025-11-13,79331.7,79331.7,gcash,2025-11-21 09:00:13.168692
263,1,1,2025-11-13,47032.5,47032.5,cash,2025-11-21 09:00:13.168692
262,1,1,2025-11-13,72465.8,72465.8,cash,2025-11-21 09:00:13.168692
223,2,1,2025-11-13,134.36,134.36,other,2025-11-21 09:00:13.168692
222,2,2,2025-11-13,387.56,775.12,gcash,2025-11-21 09:00:13.168692
267,1,1,2025-11-13,132.78,132.78,card,2025-11-21 09:00:13.168692
265,1,4,2025-11-13,157.86,631.44,cash,2025-11-21 09:00:13.168692
266,1,1,2025-11-13,237.01,237.01,other,2025-11-21 09:00:13.168692
225,2,3,2025-11-13,10644.4,31933.199999999997,gcash,2025-11-21 09:00:13.168692
226,2,1,2025-11-13,5503.97,5503.97,card,2025-11-21 09:00:13.168692
224,2,4,2025-11-13,1772.67,7090.68,gcash,2025-11-21 09:00:13.168692
219,2,1,2025-11-14,72445.7,72445.7,other,2025-11-21 09:00:13.168692
264,1,1,2025-11-14,53887.2,53887.2,cash,2025-11-21 09:00:13.168692
220,2,1,2025-11-14,35169.3,35169.3,other,2025-11-21 09:00:13.168692
218,2,2,2025-11-14,79331.7,158663.4,cash,2025-11-21 09:00:13.168692
263,1,6,2025-11-14,47032.5,282195.0,other,2025-11-21 09:00:13.168692
262,1,3,2025-11-14,72465.8,217397.40000000002,other,2025-11-21 09:00:13.168692
222,2,2,2025-11-14,387.56,775.12,card,2025-11-21 09:00:13.168692
267,1,2,2025-11-14,132.78,265.56,gcash,2025-11-21 09:00:13.168692
265,1,4,2025-11-14,157.86,631.44,card,2025-11-21 09:00:13.168692
225,2,3,2025-11-14,10644.4,31933.199999999997,gcash,2025-11-21 09:00:13.168692
226,2,1,2025-11-14,5503.97,5503.97,card,2025-11-21 09:00:13.168692
224,2,2,2025-11-14,1772.67,3545.34,cash,2025-11-21 09:00:13.168692
264,1,3,2025-11-15,53887.2,161661.59999999998,cash,2025-11-21 09:00:13.168692
220,2,1,2025-11-15,35169.3,35169.3,other,2025-11-21 09:00:13.168692
218,2,3,2025-11-15,79331.7,237995.09999999998,gcash,2025-11-21 09:00:13.168692
263,1,2,2025-11-15,47032.5,94065.0,card,2025-11-21 09:00:13.168692
262,1,1,2025-11-15,72465.8,72465.8,cash,2025-11-21 09:00:13.168692
223,2,1,2025-11-15,134.36,134.36,gcash,2025-11-21 09:00:13.168692
222,2,2,2025-11-15,387.56,775.12,other,2025-11-21 09:00:13.168692
265,1,2,2025-11-15,157.86,315.72,gcash,2025-11-21 09:00:13.168692
266,1,1,2025-11-15,237.01,237.01,gcash,2025-11-21 09:00:13.168692
225,2,1,2025-11-15,10644.4,10644.4,cash,2025-11-21 09:00:13.168692
226,2,1,2025-11-15,5503.97,5503.97,other,2025-11-21 09:00:13.168692
224,2,2,2025-11-15,1772.67,3545.34,cash,2025-11-21 09:00:13.168692
264,1,1,2025-11-16,53887.2,53887.2,other,2025-11-21 09:00:13.168692
220,2,2,2025-11-16,35169.3,70338.6,other,2025-11-21 09:00:13.168692
218,2,2,2025-11-16,79331.7,158663.4,other,2025-11-21 09:00:13.168692
221,2,1,2025-11-16,146.16,146.16,card,2025-11-21 09:00:13.168692
263,1,2,2025-11-16,47032.5,94065.0,cash,2025-11-21 09:00:13.168692
262,1,2,2025-11-16,72465.8,144931.6,gcash,2025-11-21 09:00:13.168692
223,2,2,2025-11-16,134.36,268.72,gcash,2025-11-21 09:00:13.168692
266,1,2,2025-11-16,237.01,474.02,cash,2025-11-21 09:00:13.168692
225,2,3,2025-11-16,10644.4,31933.199999999997,card,2025-11-21 09:00:13.168692
224,2,5,2025-11-16,1772.67,8863.35,other,2025-11-21 09:00:13.168692
219,2,1,2025-11-17,72445.7,72445.7,cash,2025-11-21 09:00:13.168692
264,1,1,2025-11-17,53887.2,53887.2,cash,2025-11-21 09:00:13.168692
220,2,3,2025-11-17,35169.3,105507.90000000001,other,2025-11-21 09:00:13.168692
218,2,1,2025-11-17,79331.7,79331.7,other,2025-11-21 09:00:13.168692
263,1,4,2025-11-17,47032.5,188130.0,cash,2025-11-21 09:00:13.168692
262,1,4,2025-11-17,72465.8,289863.2,other,2025-11-21 09:00:13.168692
222,2,2,2025-11-17,387.56,775.12,other,2025-11-21 09:00:13.168692
265,1,2,2025-11-17,157.86,315.72,card,2025-11-21 09:00:13.168692
266,1,2,2025-11-17,237.01,474.02,card,2025-11-21 09:00:13.168692
224,2,1,2025-11-17,1772.67,1772.67,cash,2025-11-21 09:00:13.168692
219,2,1,2025-11-18,72445.7,72445.7,gcash,2025-11-21 09:00:13.168692
218,2,5,2025-11-18,79331.7,396658.5,gcash,2025-11-21 09:00:13.168692
263,1,3,2025-11-18,47032.5,141097.5,card,2025-11-21 09:00:13.168692
265,1,3,2025-11-18,157.86,473.58000000000004,gcash,2025-11-21 09:00:13.168692
266,1,1,2025-11-18,237.01,237.01,other,2025-11-21 09:00:13.168692
225,2,4,2025-11-18,10644.4,42577.6,other,2025-11-21 09:00:13.168692
224,2,1,2025-11-18,1772.67,1772.67,other,2025-11-21 09:00:13.168692
220,2,1,2025-11-19,35169.3,35169.3,cash,2025-11-21 09:00:13.168692
218,2,2,2025-11-19,79331.7,158663.4,cash,2025-11-21 09:00:13.168692
263,1,1,2025-11-19,47032.5,47032.5,card,2025-11-21 09:00:13.168692
223,2,1,2025-11-19,134.36,134.36,other,2025-11-21 09:00:13.168692
222,2,2,2025-11-19,387.56,775.12,gcash,2025-11-21 09:00:13.168692
267,1,2,2025-11-19,132.78,265.56,cash,2025-11-21 09:00:13.168692
265,1,7,2025-11-19,157.86,1105.02,cash,2025-11-21 09:00:13.168692
266,1,1,2025-11-19,237.01,237.01,other,2025-11-21 09:00:13.168692
225,2,2,2025-11-19,10644.4,21288.8,cash,2025-11-21 09:00:13.168692
224,2,3,2025-11-19,1772.67,5318.01,cash,2025-11-21 09:00:13.168692
264,1,1,2025-11-20,53887.2,53887.2,gcash,2025-11-21 09:00:13.168692
220,2,3,2025-11-20,35169.3,105507.90000000001,other,2025-11-21 09:00:13.168692
218,2,2,2025-11-20,79331.7,158663.4,other,2025-11-21 09:00:13.168692
263,1,1,2025-11-20,47032.5,47032.5,cash,2025-11-21 09:00:13.168692
262,1,1,2025-11-20,72465.8,72465.8,cash,2025-11-21 09:00:13.168692
223,2,1,2025-11-20,134.36,134.36,card,2025-11-21 09:00:13.168692
222,2,1,2025-11-20,387.56,387.56,gcash,2025-11-21 09:00:13.168692
265,1,1,2025-11-20,157.86,157.86,card,2025-11-21 09:00:13.168692
266,1,2,2025-11-20,237.01,474.02,other,2025-11-21 09:00:13.168692
225,2,1,2025-11-20,10644.4,10644.4,card,2025-11-21 09:00:13.168692
224,2,1,2025-11-20,1772.67,1772.67,card,2025-11-21 09:00:13.168692
219,2,3,2025-11-21,72445.7,217337.09999999998,gcash,2025-11-21 09:00:13.168692
220,2,2,2025-11-21,35169.3,70338.6,other,2025-11-21 09:00:13.168692
218,2,3,2025-11-21,79331.7,237995.09999999998,card,2025-11-21 09:00:13.168692
263,1,2,2025-11-21,47032.5,94065.0,other,2025-11-21 09:00:13.168692
262,1,2,2025-11-21,72465.8,144931.6,cash,2025-11-21 09:00:13.168692
223,2,1,2025-11-21,134.36,134.36,gcash,2025-11-21 09:00:13.168692
267,1,1,2025-11-21,132.78,132.78,card,2025-11-21 09:00:13.168692
265,1,2,2025-11-21,157.86,315.72,gcash,2025-11-21 09:00:13.168692
225,2,3,2025-11-21,10644.4,31933.199999999997,gcash,2025-11-21 09:00:13.168692
224,2,2,2025-11-21,1772.67,3545.34,cash,2025-11-21 09:00:13.168692
